Dates,DayOfWeek,PdDistrict,Address,X,Y
14.02.2015,Saturday,TARAVAL,WINSTON DR / STONECREST DR,-122.4742324,37.72688633
14.02.2015,Saturday,TARAVAL,WINSTON DR / STONECREST DR,-122.4742324,37.72688633
14.02.2015,Saturday,PARK,1400 Block of GROVE ST,-122.4404831,37.7755529
14.02.2015,Saturday,TARAVAL,2500 Block of 39TH AV,-122.4968495,37.73929413
14.02.2015,Saturday,NORTHERN,700 Block of GOLDEN GATE AV,-122.4229137,37.7806601
14.02.2015,Saturday,SOUTHERN,0 Block of MCCOPPIN ST,-122.4214541,37.77171452
14.02.2015,Saturday,CENTRAL,1000 Block of PINE ST,-122.4130959,37.7905117
14.02.2015,Saturday,SOUTHERN,1200 Block of HARRISON ST,-122.4090657,37.77324809
14.02.2015,Saturday,SOUTHERN,800 Block of HOWARD ST,-122.4037933,37.78232359
14.02.2015,Saturday,NORTHERN,GEARY BL / WEBSTER ST,-122.4312069,37.78456812
14.02.2015,Saturday,BAYVIEW,ILLINOIS ST / 22ND ST,-122.3873163,37.75800217
14.02.2015,Saturday,TENDERLOIN,FULTON ST / HYDE ST,-122.4151278,37.77978707
14.02.2015,Saturday,PARK,HILLWAY AV / PARNASSUS AV,-122.4566706,37.76381268
14.02.2015,Saturday,MISSION,24TH ST / YORK ST,-122.4081924,37.75285342
14.02.2015,Saturday,CENTRAL,400 Block of BUSH ST,-122.4051737,37.79056014
14.02.2015,Saturday,RICHMOND,FULTON ST / 6TH AV,-122.4637499,37.77362241
14.02.2015,Saturday,CENTRAL,1000 Block of THE EMBARCADERONORTH ST,-122.4003875,37.8025736
14.02.2015,Saturday,INGLESIDE,100 Block of RANDALL ST,-122.4279123,37.73970765
14.02.2015,Saturday,SOUTHERN,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
14.02.2015,Saturday,CENTRAL,0 Block of COSMO PL,-122.4121114,37.78817973
14.02.2015,Saturday,SOUTHERN,MARKET ST / 7THSTNORTH ST,-122.4125153,37.78047775
14.02.2015,Saturday,PARK,1600 Block of HAIGHT ST,-122.449123,37.76978409
14.02.2015,Saturday,PARK,1600 Block of HAIGHT ST,-122.449123,37.76978409
14.02.2015,Saturday,CENTRAL,STOCKTON ST / POST ST,-122.4067754,37.78849829
14.02.2015,Saturday,CENTRAL,STOCKTON ST / POST ST,-122.4067754,37.78849829
14.02.2015,Saturday,NORTHERN,1500 Block of SUTTER ST,-122.4258615,37.78697134
14.02.2015,Saturday,NORTHERN,1800 Block of POST ST,-122.4322303,37.78520546
14.02.2015,Saturday,NORTHERN,1800 Block of POST ST,-122.4322303,37.78520546
14.02.2015,Saturday,NORTHERN,1800 Block of POST ST,-122.4322303,37.78520546
14.02.2015,Saturday,BAYVIEW,2300 Block of 19TH ST,-122.4054712,37.76082514
14.02.2015,Saturday,NORTHERN,POST ST / LAGUNA ST,-122.4281511,37.78578282
14.02.2015,Saturday,SOUTHERN,8TH ST / MISSION ST,-122.4131609,37.77745666
14.02.2015,Saturday,SOUTHERN,8TH ST / TEHAMA ST,-122.4110727,37.77579294
14.02.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
14.02.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
14.02.2015,Saturday,INGLESIDE,0 Block of SGTJOHNVYOUNG LN,-122.4447071,37.72493073
14.02.2015,Saturday,BAYVIEW,OAKDALE AV / TOLAND ST,-122.4015569,37.74096213
14.02.2015,Saturday,NORTHERN,LARKIN ST / OFARRELL ST,-122.417904,37.78516709
14.02.2015,Saturday,NORTHERN,OFARRELL ST / LARKIN ST,-122.417904,37.78516709
14.02.2015,Saturday,SOUTHERN,GOLDEN GATE AV / TAYLOR ST,-122.4102935,37.78223059
14.02.2015,Saturday,NORTHERN,1200 Block of SUTTER ST,-122.4209419,37.78759616
14.02.2015,Saturday,CENTRAL,STOCKTON ST / JACKSON ST,-122.4082547,37.79582231
14.02.2015,Saturday,PARK,2300 Block of GEARY BL,-122.4420274,37.78311156
14.02.2015,Saturday,MISSION,1600 Block of 15TH ST,-122.4202662,37.76670205
14.02.2015,Saturday,MISSION,1600 Block of 15TH ST,-122.4202662,37.76670205
14.02.2015,Saturday,MISSION,1600 Block of 15TH ST,-122.4202662,37.76670205
14.02.2015,Saturday,TARAVAL,PACHECO ST / 34TH AV,-122.4954979,37.74966036
14.02.2015,Saturday,CENTRAL,POWELL ST / NORTHPOINT ST,-122.4121433,37.8067579
14.02.2015,Saturday,TARAVAL,300 Block of VERNON ST,-122.4679753,37.71880011
14.02.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
14.02.2015,Saturday,INGLESIDE,CAMPBELL AV / DELTA ST,-122.4083106,37.71583665
14.02.2015,Saturday,RICHMOND,CABRILLO ST / 18TH AV,-122.4768308,37.77477725
14.02.2015,Saturday,MISSION,500 Block of VALENCIA ST,-122.4218765,37.76408889
14.02.2015,Saturday,TARAVAL,2300 Block of 24TH AV,-122.4811832,37.74372682
14.02.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
14.02.2015,Saturday,BAYVIEW,1600 Block of LANE ST,-122.3898316,37.73193852
14.02.2015,Saturday,RICHMOND,3500 Block of CALIFORNIA ST,-122.4525869,37.78646014
14.02.2015,Saturday,RICHMOND,3500 Block of CALIFORNIA ST,-122.4525869,37.78646014
14.02.2015,Saturday,SOUTHERN,HARRISON ST / 2ND ST,-122.3951632,37.7843097
14.02.2015,Saturday,RICHMOND,JOHNFKENNEDY DR / 47TH AV,-122.4898047,37.77089178
14.02.2015,Saturday,PARK,1800 Block of EDDY ST,-122.4381204,37.78074731
14.02.2015,Saturday,RICHMOND,200 Block of 10TH AV,-122.4687017,37.78367112
14.02.2015,Saturday,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
14.02.2015,Saturday,PARK,900 Block of COLE ST,-122.4497938,37.76533298
14.02.2015,Saturday,TARAVAL,0 Block of WILLIAR AV,-122.4519114,37.72048566
14.02.2015,Saturday,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
14.02.2015,Saturday,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
14.02.2015,Saturday,NORTHERN,2800 Block of VANNESS AV,-122.4248085,37.80178491
14.02.2015,Saturday,BAYVIEW,1600 Block of WALLACE AV,-122.3920608,37.72794794
14.02.2015,Saturday,NORTHERN,2800 Block of VANNESS AV,-122.4248085,37.80178491
14.02.2015,Saturday,NORTHERN,2800 Block of VANNESS AV,-122.4248085,37.80178491
14.02.2015,Saturday,TARAVAL,1600 Block of 40TH AV,-122.499098,37.75602421
14.02.2015,Saturday,MISSION,25TH ST / CASTRO ST,-122.4339295,37.74969519
14.02.2015,Saturday,SOUTHERN,HOWARD ST / 5TH ST,-122.4049344,37.78149872
14.02.2015,Saturday,MISSION,500 Block of DOLORES ST,-122.4260366,37.7594198
14.02.2015,Saturday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
14.02.2015,Saturday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
14.02.2015,Saturday,MISSION,500 Block of DOLORES ST,-122.4260366,37.7594198
14.02.2015,Saturday,MISSION,500 Block of DOLORES ST,-122.4260366,37.7594198
14.02.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
14.02.2015,Saturday,NORTHERN,STEINER ST / SACRAMENTO ST,-122.4356756,37.78962883
14.02.2015,Saturday,CENTRAL,BROADWAY ST / THE EMBARCADERONORTH ST,-122.3973919,37.79906588
14.02.2015,Saturday,NORTHERN,2700 Block of VANNESS AV,-122.4246213,37.80084716
14.02.2015,Saturday,TARAVAL,200 Block of FAXON AV,-122.4602827,37.71914275
14.02.2015,Saturday,CENTRAL,0 Block of DRUMM ST,-122.3964219,37.79414474
14.02.2015,Saturday,BAYVIEW,1200 Block of PALOU AV,-122.3843367,37.73031898
14.02.2015,Saturday,BAYVIEW,1200 Block of PALOU AV,-122.3843367,37.73031898
14.02.2015,Saturday,SOUTHERN,300 Block of FREMONT ST,-122.3928593,37.78733034
14.02.2015,Saturday,NORTHERN,GEARY BL / WEBSTER ST,-122.4312069,37.78456812
14.02.2015,Saturday,RICHMOND,OFARRELL ST / MASONIC AV,-122.4475175,37.78106943
14.02.2015,Saturday,SOUTHERN,0 Block of NATOMA ST,-122.3977597,37.78810398
14.02.2015,Saturday,NORTHERN,VANNESS AV / POST ST,-122.4215723,37.78661816
14.02.2015,Saturday,BAYVIEW,500 Block of FELTON ST,-122.4100576,37.72866613
14.02.2015,Saturday,SOUTHERN,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.3880074,37.78710272
14.02.2015,Saturday,RICHMOND,1700 Block of DIVISADERO ST,-122.4398523,37.78573939
14.02.2015,Saturday,RICHMOND,1000 Block of GREAT HY,-122.5102257,37.76724422
14.02.2015,Saturday,SOUTHERN,11TH ST / HARRISON ST,-122.4124833,37.77063059
14.02.2015,Saturday,SOUTHERN,0 Block of DORE ST,-122.4129331,37.77392745
14.02.2015,Saturday,SOUTHERN,0 Block of DORE ST,-122.4129331,37.77392745
14.02.2015,Saturday,TARAVAL,3200 Block of 20TH AV,-122.4756475,37.72852806
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,CENTRAL,GEARY ST / POWELL ST,-122.408231,37.78735949
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,INGLESIDE,HAHN ST / BLYTHDALE AV,-122.4166477,37.71047385
14.02.2015,Saturday,SOUTHERN,1000 Block of MARKET ST,-122.4113396,37.78127074
14.02.2015,Saturday,RICHMOND,3400 Block of GEARY BL,-122.4559267,37.78152736
14.02.2015,Saturday,INGLESIDE,0 Block of ROTTECK ST,-122.431018,37.73294329
14.02.2015,Saturday,INGLESIDE,0 Block of ROTTECK ST,-122.431018,37.73294329
14.02.2015,Saturday,SOUTHERN,300 Block of BERRY ST,-122.3966614,37.77309561
14.02.2015,Saturday,INGLESIDE,0 Block of ROTTECK ST,-122.431018,37.73294329
14.02.2015,Saturday,SOUTHERN,0 Block of MOSS ST,-122.4079992,37.77782417
14.02.2015,Saturday,SOUTHERN,0 Block of MOSS ST,-122.4079992,37.77782417
14.02.2015,Saturday,CENTRAL,COLUMBUS AV / POWELL ST,-122.4109556,37.80083287
14.02.2015,Saturday,NORTHERN,2800 Block of GREENWICH ST,-122.4464741,37.79754647
14.02.2015,Saturday,SOUTHERN,500 Block of FOLSOM ST,-122.394866,37.78691697
14.02.2015,Saturday,CENTRAL,700 Block of LOMBARD ST,-122.4133554,37.80284364
14.02.2015,Saturday,CENTRAL,700 Block of LOMBARD ST,-122.4133554,37.80284364
14.02.2015,Saturday,CENTRAL,GRANT AV / PACIFIC AV,-122.406832,37.79690288
14.02.2015,Saturday,CENTRAL,200 Block of POST ST,-122.4060002,37.78854062
14.02.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
14.02.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
14.02.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
14.02.2015,Saturday,INGLESIDE,100 Block of MADRID ST,-122.4287687,37.72707677
14.02.2015,Saturday,INGLESIDE,100 Block of MADRID ST,-122.4287687,37.72707677
14.02.2015,Saturday,INGLESIDE,100 Block of MADRID ST,-122.4287687,37.72707677
14.02.2015,Saturday,INGLESIDE,100 Block of MADRID ST,-122.4287687,37.72707677
14.02.2015,Saturday,TARAVAL,2400 Block of 37TH AV,-122.4949824,37.74124576
14.02.2015,Saturday,NORTHERN,UNION ST / POLK ST,-122.42234,37.79876072
14.02.2015,Saturday,BAYVIEW,100 Block of THORNTON AV,-122.393466,37.73077297
14.02.2015,Saturday,TENDERLOIN,100 Block of POWELL ST,-122.4080145,37.78595078
14.02.2015,Saturday,CENTRAL,THE EMBARCADERONORTH ST / GREEN ST,-122.398862,37.800781
14.02.2015,Saturday,NORTHERN,2800 Block of FRANKLIN ST,-122.4259869,37.80048242
14.02.2015,Saturday,SOUTHERN,MARKET ST / THE EMBARCADEROSOUTH ST,-122.3939837,37.79506077
14.02.2015,Saturday,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.4142178,37.78325933
14.02.2015,Saturday,INGLESIDE,500 Block of PARIS ST,-122.4361224,37.72000487
14.02.2015,Saturday,INGLESIDE,500 Block of PARIS ST,-122.4361224,37.72000487
14.02.2015,Saturday,BAYVIEW,OAKDALE AV / TOLAND ST,-122.4015569,37.74096213
14.02.2015,Saturday,RICHMOND,2100 Block of POST ST,-122.4372206,37.78468579
14.02.2015,Saturday,CENTRAL,0 Block of DRUMM ST,-122.3965564,37.79411691
14.02.2015,Saturday,NORTHERN,POST ST / WEBSTER ST,-122.4313698,37.78537304
14.02.2015,Saturday,TENDERLOIN,100 Block of ELLIS ST,-122.408269,37.78538311
14.02.2015,Saturday,NORTHERN,900 Block of STEINER ST,-122.4332465,37.77797407
14.02.2015,Saturday,TARAVAL,1400 Block of 35TH AV,-122.4940045,37.75999536
14.02.2015,Saturday,TARAVAL,1400 Block of 35TH AV,-122.4940045,37.75999536
14.02.2015,Saturday,TARAVAL,1200 Block of 22ND AV,-122.4803326,37.76434815
14.02.2015,Saturday,SOUTHERN,HARRISON ST / 8TH ST,-122.4085184,37.7737604
14.02.2015,Saturday,SOUTHERN,HARRISON ST / 8TH ST,-122.4085184,37.7737604
14.02.2015,Saturday,INGLESIDE,100 Block of BROOKDALE AV,-122.420891,37.71209207
14.02.2015,Saturday,TARAVAL,SLOAT BL / 41ST AV,-122.4991949,37.73431075
14.02.2015,Saturday,NORTHERN,GEARY BL / WEBSTER ST,-122.4312069,37.78456812
14.02.2015,Saturday,INGLESIDE,FOLSOM ST / ALEMANY BL,-122.4138255,37.73327812
14.02.2015,Saturday,MISSION,CYPRESS ST / 25TH ST,-122.4166727,37.75073802
14.02.2015,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
14.02.2015,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
14.02.2015,Saturday,NORTHERN,AUSTIN ST / GOUGH ST,-122.4253325,37.78853734
14.02.2015,Saturday,TENDERLOIN,FULTON ST / HYDE ST,-122.4151278,37.77978707
14.02.2015,Saturday,TENDERLOIN,FULTON ST / HYDE ST,-122.4151278,37.77978707
14.02.2015,Saturday,TENDERLOIN,FULTON ST / HYDE ST,-122.4151278,37.77978707
14.02.2015,Saturday,PARK,2000 Block of MCALLISTER ST,-122.4458185,37.77679335
14.02.2015,Saturday,SOUTHERN,0 Block of ESSEX ST,-122.3950625,37.78599306
14.02.2015,Saturday,RICHMOND,1000 Block of GREAT HY,-122.5102257,37.76724422
14.02.2015,Saturday,INGLESIDE,0 Block of SGTJOHNVYOUNG LN,-122.4447071,37.72493073
14.02.2015,Saturday,INGLESIDE,400 Block of JOOST AV,-122.4454748,37.7323966
14.02.2015,Saturday,RICHMOND,9TH AV / LINCOLN WY,-122.4664427,37.76592453
14.02.2015,Saturday,SOUTHERN,0 Block of 12TH ST,-122.4200014,37.77409486
14.02.2015,Saturday,TENDERLOIN,EDDY ST / MASON ST,-122.4093131,37.78434785
14.02.2015,Saturday,SOUTHERN,MARKET ST / POWELL ST,-122.4075459,37.78440118
14.02.2015,Saturday,SOUTHERN,0 Block of 6TH ST,-122.4095043,37.78152627
14.02.2015,Saturday,RICHMOND,400 Block of CROSSOVER DR,-122.4781955,37.76867464
14.02.2015,Saturday,NORTHERN,GROVE ST / LARKIN ST,-122.4165835,37.77865915
14.02.2015,Saturday,BAYVIEW,2400 Block of SAN BRUNO AV,-122.4047153,37.73016078
14.02.2015,Saturday,BAYVIEW,2400 Block of SAN BRUNO AV,-122.4047153,37.73016078
14.02.2015,Saturday,PARK,600 Block of FREDERICK ST,-122.4562022,37.76590586
14.02.2015,Saturday,RICHMOND,400 Block of 14TH AV,-122.472844,37.77964577
14.02.2015,Saturday,TARAVAL,1100 Block of EUCALYPTUS DR,-122.4839859,37.73099118
14.02.2015,Saturday,NORTHERN,1600 Block of FILLMORE ST,-122.4329322,37.78476977
14.02.2015,Saturday,NORTHERN,1600 Block of FILLMORE ST,-122.4329322,37.78476977
14.02.2015,Saturday,BAYVIEW,500 Block of 16TH ST,-122.3899696,37.76690677
14.02.2015,Saturday,RICHMOND,1700 Block of LAKE ST,-122.478193,37.7861099
14.02.2015,Saturday,TENDERLOIN,300 Block of EDDY ST,-122.4129305,37.78383444
14.02.2015,Saturday,NORTHERN,1600 Block of FILLMORE ST,-122.4329322,37.78476977
14.02.2015,Saturday,INGLESIDE,800 Block of CAYUGA AV,-122.4382347,37.724406
14.02.2015,Saturday,NORTHERN,2100 Block of CHESTNUT ST,-122.4387233,37.80055836
14.02.2015,Saturday,CENTRAL,200 Block of CHESTNUT ST,-122.4075503,37.80440838
14.02.2015,Saturday,TENDERLOIN,LARKIN ST / GROVE ST,-122.4165835,37.77865915
14.02.2015,Saturday,PARK,400 Block of PARNASSUS AV,-122.4582208,37.7633124
14.02.2015,Saturday,PARK,MASONIC AV / HAIGHT ST,-122.4453468,37.7702082
14.02.2015,Saturday,PARK,MASONIC AV / HAIGHT ST,-122.4453468,37.7702082
14.02.2015,Saturday,SOUTHERN,HARRIET ST / FOLSOM ST,-122.4061515,37.77808113
14.02.2015,Saturday,BAYVIEW,400 Block of THORNTON AV,-122.3981274,37.73155241
14.02.2015,Saturday,BAYVIEW,400 Block of THORNTON AV,-122.3981274,37.73155241
14.02.2015,Saturday,INGLESIDE,MISSION ST / 30TH ST,-122.4219709,37.74237522
14.02.2015,Saturday,BAYVIEW,400 Block of THORNTON AV,-122.3981274,37.73155241
14.02.2015,Saturday,BAYVIEW,1300 Block of THOMAS AV,-122.3865942,37.72781834
14.02.2015,Saturday,BAYVIEW,1300 Block of THOMAS AV,-122.3865942,37.72781834
14.02.2015,Saturday,TARAVAL,1600 Block of 35TH AV,-122.493882,37.7562603
14.02.2015,Saturday,TARAVAL,1600 Block of 35TH AV,-122.493882,37.7562603
14.02.2015,Saturday,CENTRAL,0 Block of MONTGOMERY ST,-122.4020252,37.7895797
14.02.2015,Saturday,SOUTHERN,0 Block of MARKET ST,-122.3950978,37.79405905
14.02.2015,Saturday,PARK,SCOTT ST / PAGE ST,-122.4355662,37.77241566
14.02.2015,Saturday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012
14.02.2015,Saturday,RICHMOND,400 Block of 6TH AV,-122.4642799,37.7800333
14.02.2015,Saturday,INGLESIDE,3200 Block of MISSION ST,-122.4203949,37.74468822
14.02.2015,Saturday,NORTHERN,2300 Block of GOUGH ST,-122.4265402,37.79487442
14.02.2015,Saturday,PARK,1300 Block of WILLARD ST,-122.4543772,37.76475437
14.02.2015,Saturday,BAYVIEW,1700 Block of PALOU AV,-122.3937772,37.73553784
14.02.2015,Saturday,SOUTHERN,1ST ST / MISSION ST,-122.3975764,37.78976193
14.02.2015,Saturday,MISSION,22ND ST / BARTLETT ST,-122.419861,37.75536688
14.02.2015,Saturday,MISSION,14TH ST / VALENCIA ST,-122.4222016,37.76814038
14.02.2015,Saturday,TARAVAL,IRVING ST / 19TH AV,-122.4771724,37.76355846
14.02.2015,Saturday,TARAVAL,100 Block of HOWTH ST,-122.4504688,37.72141077
14.02.2015,Saturday,TARAVAL,100 Block of LEE AV,-122.4541706,37.72096192
14.02.2015,Saturday,TARAVAL,100 Block of LOUISBURG ST,-122.4496455,37.7210803
14.02.2015,Saturday,PARK,EDDY ST / SCOTT ST,-122.4372626,37.78080163
14.02.2015,Saturday,TARAVAL,400 Block of ARBALLO DR,-122.4830125,37.71944833
14.02.2015,Saturday,INGLESIDE,1800 Block of CHURCH ST,-122.4267996,37.74087795
14.02.2015,Saturday,MISSION,24TH ST / BALMY ST,-122.4124654,37.75260011
14.02.2015,Saturday,MISSION,24TH ST / BALMY ST,-122.4124654,37.75260011
14.02.2015,Saturday,BAYVIEW,0 Block of MISSIONROCK ST,-122.388578,37.77311576
14.02.2015,Saturday,TENDERLOIN,400 Block of EDDY ST,-122.4150669,37.78356348
14.02.2015,Saturday,SOUTHERN,900 Block of MARKET ST,-122.4085951,37.78370693
14.02.2015,Saturday,BAYVIEW,5000 Block of 3RD ST,-122.3915175,37.73285094
14.02.2015,Saturday,BAYVIEW,5000 Block of 3RD ST,-122.3915175,37.73285094
14.02.2015,Saturday,NORTHERN,1100 Block of EDDY ST,-122.4257789,37.78231924
14.02.2015,Saturday,SOUTHERN,400 Block of MAIN ST,-122.3894855,37.78754336
14.02.2015,Saturday,SOUTHERN,HOWARD ST / 5TH ST,-122.4049344,37.78149872
14.02.2015,Saturday,SOUTHERN,400 Block of 6TH ST,-122.4036714,37.77703244
14.02.2015,Saturday,NORTHERN,POST ST / FRANKLIN ST,-122.4232177,37.7864018
14.02.2015,Saturday,NORTHERN,POST ST / POLK ST,-122.4199301,37.78682621
14.02.2015,Saturday,NORTHERN,POST ST / POLK ST,-122.4199301,37.78682621
14.02.2015,Saturday,NORTHERN,POST ST / FRANKLIN ST,-122.4232177,37.7864018
14.02.2015,Saturday,MISSION,500 Block of VALENCIA ST,-122.4217385,37.76409722
14.02.2015,Saturday,SOUTHERN,2ND ST / MISSION ST,-122.3998021,37.78800653
14.02.2015,Saturday,SOUTHERN,2ND ST / MISSION ST,-122.3998021,37.78800653
14.02.2015,Saturday,CENTRAL,200 Block of CHESTNUT ST,-122.4075503,37.80440838
14.02.2015,Saturday,TENDERLOIN,0 Block of TURK ST,-122.4098537,37.78338624
14.02.2015,Saturday,MISSION,4100 Block of 18TH ST,-122.435563,37.76080106
14.02.2015,Saturday,MISSION,4100 Block of 18TH ST,-122.435563,37.76080106
14.02.2015,Saturday,CENTRAL,600 Block of SUTTER ST,-122.4110908,37.78896418
14.02.2015,Saturday,SOUTHERN,500 Block of 4TH ST,-122.3978496,37.77931171
14.02.2015,Saturday,MISSION,3200 Block of 21ST ST,-122.4198553,37.75703306
14.02.2015,Saturday,INGLESIDE,MOSCOW ST / RUSSIA AV,-122.4299792,37.71814814
14.02.2015,Saturday,TENDERLOIN,EDDY ST / MASON ST,-122.4093131,37.78434785
14.02.2015,Saturday,NORTHERN,1500 Block of FILLMORE ST,-122.4327438,37.78384245
14.02.2015,Saturday,TARAVAL,0 Block of PINTO AV,-122.4822032,37.72037009
14.02.2015,Saturday,BAYVIEW,300 Block of BAY SHORE BL,-122.4053183,37.74270206
14.02.2015,Saturday,BAYVIEW,300 Block of BAY SHORE BL,-122.4053183,37.74270206
14.02.2015,Saturday,INGLESIDE,4000 Block of MISSION ST,-122.4279301,37.73221449
14.02.2015,Saturday,INGLESIDE,4000 Block of MISSION ST,-122.4279301,37.73221449
14.02.2015,Saturday,INGLESIDE,4000 Block of MISSION ST,-122.4279301,37.73221449
14.02.2015,Saturday,PARK,1500 Block of HAIGHT ST,-122.4477611,37.76984649
14.02.2015,Saturday,SOUTHERN,KING ST / 4TH ST,-122.3941026,37.77638271
14.02.2015,Saturday,SOUTHERN,KING ST / 4TH ST,-122.3941026,37.77638271
14.02.2015,Saturday,SOUTHERN,STILLMAN ST / 2ND ST,-122.3941527,37.78350461
14.02.2015,Saturday,SOUTHERN,LAPU-LAPU ST / HARRISON ST,-122.3983455,37.78180003
14.02.2015,Saturday,MISSION,24TH ST / CAPP ST,-122.4173601,37.75230632
14.02.2015,Saturday,PARK,100 Block of SKYVIEW WY,-122.4498462,37.75265254
14.02.2015,Saturday,MISSION,20TH ST / SOUTH VAN NESS AV,-122.4168729,37.75876402
14.02.2015,Saturday,MISSION,4000 Block of 18TH ST,-122.4344574,37.76097661
14.02.2015,Saturday,BAYVIEW,400 Block of GIRARD ST,-122.4044083,37.72674521
14.02.2015,Saturday,BAYVIEW,3RD ST / PALOU AV,-122.3909717,37.73401522
14.02.2015,Saturday,RICHMOND,46TH AV / GEARY BL,-122.5072313,37.77905975
14.02.2015,Saturday,BAYVIEW,400 Block of GIRARD ST,-122.4044083,37.72674521
14.02.2015,Saturday,INGLESIDE,100 Block of JUANITA WY,-122.4545485,37.74257024
14.02.2015,Saturday,INGLESIDE,100 Block of JUANITA WY,-122.4545485,37.74257024
14.02.2015,Saturday,CENTRAL,400 Block of STOCKTON ST,-122.4069776,37.7899181
14.02.2015,Saturday,TARAVAL,1400 Block of 42ND AV,-122.5015022,37.75966581
14.02.2015,Saturday,SOUTHERN,1900 Block of MARKET ST,-122.4255113,37.77008292
14.02.2015,Saturday,INGLESIDE,4500 Block of MISSION ST,-122.4342633,37.72549691
14.02.2015,Saturday,TENDERLOIN,500 Block of EDDY ST,-122.4167107,37.78335704
14.02.2015,Saturday,INGLESIDE,400 Block of MONTEREY BL,-122.4454715,37.73165666
14.02.2015,Saturday,INGLESIDE,400 Block of MONTEREY BL,-122.4454715,37.73165666
14.02.2015,Saturday,INGLESIDE,400 Block of MONTEREY BL,-122.4454715,37.73165666
14.02.2015,Saturday,CENTRAL,700 Block of MONTGOMERY ST,-122.4033402,37.79599189
14.02.2015,Saturday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012
14.02.2015,Saturday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012
